episode,reward,win,loss,steps,right_score,left_score,score_diff,frames,rally_hits,decision_count,truncated,truncation_reason,last_right_hit_offset,last_right_speed_multiplier,last_right_outgoing_speed,final_ball_speed,last_left_outgoing_speed,successful_agent_returns,last_selected_target_y,last_predicted_return_y,last_target_alignment_error,last_target_alignment_reward,cumulative_target_alignment_reward
93,1.1166653981130947,1,0,2,1,0,1,457,2,2,False,,-0.6714820978519157,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,98.4,133.84512203953955,35.44512203953954,0.047865716129014094,0.09666539811309463
94,1.1177498873492766,1,0,2,1,0,1,474,2,2,False,,0.8095282124075176,2.0,12.97998459167036,12.979984591670359,7.211102550927978,1,98.4,82.09565730278791,16.304342697212093,0.0495406102274663,0.09774988734927659
95,1.1861977131161439,1,0,3,1,0,1,606,3,3,False,,1.0,2.0,12.97998459167036,12.97998459167036,10.163268168343018,2,98.4,106.27623033457348,7.876230334573478,0.049892416248716834,0.14619771311614377
96,-0.8897181559750683,0,1,2,0,1,-1,576,2,2,False,,0.358954355286329,1.5,10.816653826391967,8.653323061113573,8.653323061113573,1,98.4,175.54932072486088,77.14932072486087,0.04066451011028882,0.09028184402493167
97,1.1182320570130715,1,0,2,1,0,1,387,2,2,False,,-0.6363099247933064,2.0,12.97998459167036,12.979984591670362,7.99264737654396,1,98.4,119.25798229543898,20.857982295438973,0.04925037167386799,0.09823205701307156
98,1.0492967586821256,1,0,1,1,0,1,191,1,1,False,,0.7928428428883336,2.0,12.497793850496251,12.497793850496251,7.211102550927978,0,300.0,320.197588781562,20.19758878156199,0.04929675868212555,0.04929675868212555
99,1.1839643621168157,1,0,3,1,0,1,764,3,3,False,,-0.9859003602882888,2.0,12.97998459167036,12.97998459167036,10.38398767333629,2,350.4,383.1680132408105,32.76801324081055,0.048170185572083406,0.14396436211681585
100,1.1682273141371364,1,0,3,1,0,1,721,3,3,False,,0.8836376959145895,2.0,12.97998459167036,12.97998459167036,10.38398767333629,2,350.4,458.42529009771397,108.02529009771399,0.033342514936540626,0.12822731413713634
101,-0.8164189822676263,0,1,3,0,1,-1,759,3,3,False,,0.4442016074738717,1.5,12.979984591670359,10.383987673336287,10.383987673336287,2,249.60000000000002,306.89535206088635,57.29535206088633,0.04461358346279055,0.14358101773237367
102,-0.9064460308579622,0,1,2,0,1,-1,462,2,2,False,,0.2589601469495747,1.5,12.547878379391992,10.038302703513596,10.038302703513596,1,350.4,496.81503106438015,146.41503106438017,0.02375208180916866,0.07355396914203789
